id;district_code;name;city_id;province_id
1;11.01.01;Bakongan;1024;11
2;11.01.02;Kluet Utara;1024;11
3;11.01.03;Kluet Selatan;1024;11
4;11.01.04;Labuhan Haji;1024;11
5;11.01.05;Meukek;1024;11
6;11.01.06;Samadua;1024;11
7;11.01.07;Sawang;1024;11
8;11.01.08;Tapaktuan;1024;11
9;11.01.09;Trumon;1024;11
10;11.01.10;Pasi Raja;1024;11
11;11.01.11;Labuhan Haji Timur;1024;11
12;11.01.12;Labuhan Haji Barat;1024;11
13;11.01.13;Kluet Tengah;1024;11
14;11.01.14;Kluet Timur;1024;11
15;11.01.15;Bakongan  Timur;1024;11
16;11.01.16;Trumon Timur;1024;11
17;11.01.17;Kota Bahagia;1024;11
18;11.01.18;Trumon Tengah;1024;11
19;11.02.01;Lawe Alas;1025;11
20;11.02.02;Lawe Sigala-Gala;1025;11
21;11.02.03;Bambel;1025;11
22;11.02.04;Babussalam;1025;11
23;11.02.05;Badar;1025;11
24;11.02.06;Babul Makmur;1025;11
25;11.02.07;Darul Hasanah;1025;11
26;11.02.08;Lawe Bulan;1025;11
27;11.02.09;Bukit Tusam;1025;11
28;11.02.10;Semadam;1025;11
29;11.02.11;Babul Rahmah;1025;11
30;11.02.12;Ketambe;1025;11
31;11.02.13;Deleng Pokhkisen;1025;11
32;11.02.14;Lawe Sumur;1025;11
33;11.02.15;Tanoh Alas;1025;11
34;11.02.16;Leuser;1025;11
35;11.03.01;Darul Aman;1026;11
36;11.03.02;Julok;1026;11
37;11.03.03;Idi Rayeuk;1026;11
38;11.03.04;Birem Bayeun;1026;11
39;11.03.05;Serbajadi;1026;11
40;11.03.06;Nurussalam;1026;11
41;11.03.07;Peureulak;1026;11
42;11.03.08;Rantau Selamat;1026;11
43;11.03.09;Simpang Ulim;1026;11
44;11.03.10;Rantau Peureulak;1026;11
45;11.03.11;Pante Bidari;1026;11
46;11.03.12;Madat;1026;11
47;11.03.13;Indra Makmu;1026;11
48;11.03.14;Idi Tunong;1026;11
49;11.03.15;Banda Alam;1026;11
50;11.03.16;Peudawa;1026;11
51;11.03.17;Peureulak  Timur;1026;11
52;11.03.18;Peureulak Barat;1026;11
53;11.03.19;Sungai Raya;1026;11
54;11.03.20;Simpang Jernih;1026;11
55;11.03.21;Darul Ihsan;1026;11
56;11.03.22;Darul Falah;1026;11
57;11.03.23;Idi Timur;1026;11
58;11.03.24;Peunaron;1026;11
59;11.04.01;Linge;1027;11
60;11.04.02;Silih Nara;1027;11
61;11.04.03;Bebesen;1027;11
62;11.04.07;Pegasing;1027;11
63;11.04.08;Bintang;1027;11
64;11.04.10;Ketol;1027;11
65;11.04.11;Kebayakan;1027;11
66;11.04.12;Kute Panang;1027;11
67;11.04.13;Celala;1027;11
68;11.04.17;Laut Tawar;1027;11
69;11.04.18;Atu Lintang;1027;11
70;11.04.19;Jagong Jeget;1027;11
71;11.04.20;Bies;1027;11
72;11.04.21;Rusip Antara;1027;11
73;11.05.01;Johan Pahwalan;1028;11
74;11.05.02;Kaway XVI;1028;11
75;11.05.03;Sungai Mas;1028;11
76;11.05.04;Woyla;1028;11
77;11.05.05;Samatiga;1028;11
78;11.05.06;Bubon;1028;11
79;11.05.07;Arongan Lambalek;1028;11
80;11.05.08;Pante Ceureumen;1028;11
81;11.05.09;Meureubo;1028;11
82;11.05.10;Woyla Barat;1028;11
83;11.05.11;Woyla Timur;1028;11
84;11.05.12;Panton Reu;1028;11
85;11.06.01;Lhoong;1029;11
86;11.06.02;Lhoknga;1029;11
87;11.06.03;Indrapuri;1029;11
88;11.06.04;Seulimeum;1029;11
89;11.06.05;Montasik;1029;11
90;11.06.06;Sukamakmur;1029;11
91;11.06.07;Darul Imarah;1029;11
92;11.06.08;Peukan Bada;1029;11
93;11.06.09;Mesjid Raya;1029;11
94;11.06.10;Ingin Jaya;1029;11
95;11.06.11;Kuta Baro;1029;11
96;11.06.12;Darussalam;1029;11
97;11.06.13;Pulo Aceh;1029;11
98;11.06.14;Lembah Seulawah;1029;11
99;11.06.15;Kota Jantho;1029;11
100;11.06.16;Kota Cot Glie;1029;11
101;11.06.17;Kuta Malaka;1029;11
102;11.06.18;Simpang Tiga;1029;11
103;11.06.19;Darul Kamal;1029;11
104;11.06.20;Baitussalam;1029;11
105;11.06.21;Krueng Barona Jaya;1029;11
106;11.06.22;Leupung;1029;11
107;11.06.23;Blang Bintang;1029;11
108;11.07.03;Batee;1030;11
109;11.07.04;Delima;1030;11
110;11.07.05;Geumpang;1030;11
111;11.07.06;Geulumpang  Tiga;1030;11
112;11.07.07;Indra Jaya;1030;11
113;11.07.08;Kembang Tanjong;1030;11
114;11.07.09;Kota Sigli;1030;11
115;11.07.11;Mila;1030;11
116;11.07.12;Muara Tiga;1030;11
117;11.07.13;Mutiara;1030;11
118;11.07.14;Padang Tiji;1030;11
119;11.07.15;Peukan Baro;1030;11
120;11.07.16;Pidie;1030;11
121;11.07.17;Sakti;1030;11
122;11.07.18;Simpang Tiga;1030;11
123;11.07.19;Tangse;1030;11
124;11.07.21;Tiro/Truseb;1030;11
125;11.07.22;Keumala;1030;11
126;11.07.24;Mutiara Timur;1030;11
127;11.07.25;Grong-grong;1030;11
128;11.07.27;Mane;1030;11
129;11.07.29;Glumpang  Baro;1030;11
130;11.07.31;Titeue;1030;11
131;11.08.01;Baktiya;1031;11
132;11.08.02;Dewantara;1031;11
133;11.08.03;Kuta Makmur;1031;11
134;11.08.04;Lhoksukon;1031;11
135;11.08.05;Matangkuli;1031;11
136;11.08.06;Muara Batu;1031;11
137;11.08.07;Meurah Mulia;1031;11
138;11.08.08;Samudera;1031;11
139;11.08.09;Seunuddon;1031;11
140;11.08.10;Syamtalira Aron;1031;11
141;11.08.11;Syamtalira Bayu;1031;11
142;11.08.12;Tanah Luas;1031;11
143;11.08.13;Tanah Pasir;1031;11
144;11.08.14;T. Jambo Aye;1031;11
145;11.08.15;Sawang;1031;11
146;11.08.16;Nisam;1031;11
147;11.08.17;Cot Girek;1031;11
148;11.08.18;Langkahan;1031;11
149;11.08.19;Baktiya Barat;1031;11
150;11.08.20;Paya Bakong;1031;11
151;11.08.21;Nibong;1031;11
152;11.08.22;Simpang Kramat;1031;11
153;11.08.23;Lapang;1031;11
154;11.08.24;Pirak Timur;1031;11
155;11.08.25;Geuredong Pase;1031;11
156;11.08.26;Banda Baro;1031;11
157;11.08.27;Nisam Antara;1031;11
158;11.09.01;Simeulue Tengah;1032;11
159;11.09.02;Salang;1032;11
160;11.09.03;Teupah Barat;1032;11
161;11.09.04;Simeulue Timur;1032;11
162;11.09.05;Teluk Dalam;1032;11
163;11.09.06;Simeulue Barat;1032;11
164;11.09.07;Teupah Selatan;1032;11
165;11.09.08;Alapan;1032;11
166;11.09.09;Teupah Tengah;1032;11
167;11.09.10;Simeulue Cut;1032;11
168;11.10.01;Pulau Banyak;1033;11
169;11.10.02;Simpang Kanan;1033;11
170;11.10.04;Singkil;1033;11
171;11.10.06;Gunung Meriah;1033;11
172;11.10.09;Kota Baharu;1033;11
173;11.10.10;Singkil Utara;1033;11
174;11.10.11;Danau Paris;1033;11
175;11.10.12;Suro Makmur;1033;11
176;11.10.13;Singkohor;1033;11
177;11.10.14;Kuala Baru;1033;11
178;11.10.16;Pulau Banyak Barat;1033;11
179;11.11.01;Samalanga;1034;11
180;11.11.02;Jeunieb;1034;11
181;11.11.03;Peudada;1034;11
182;11.11.04;Jeumpa;1034;11
183;11.11.05;Peusangan;1034;11
184;11.11.06;Makmur;1034;11
185;11.11.07;Gandapura;1034;11
186;11.11.08;Pandrah;1034;11
187;11.11.09;Juli;1034;11
188;11.11.10;Jangka;1034;11
189;11.11.11;Simpang Mamplam;1034;11
190;11.11.12;Peulimbang;1034;11
191;11.11.13;Kota Juang;1034;11
192;11.11.14;Kuala;1034;11
193;11.11.15;Peusangan Siblah Krueng;1034;11
194;11.11.16;Peusangan  Selatan;1034;11
195;11.11.17;Kuta Blang;1034;11
196;11.12.01;Blang Pidie;1035;11
197;11.12.02;Tangan-Tangan;1035;11
198;11.12.03;Manggeng;1035;11
199;11.12.04;Susoh;1035;11
200;11.12.05;Kuala Batee;1035;11
201;11.12.06;Babah Rot;1035;11
202;11.12.07;Setia;1035;11
203;11.12.08;Jeumpa;1035;11
204;11.12.09;Lembah Sabil;1035;11
205;11.13.01;Blangkejeren;1036;11
206;11.13.02;Kutapanjang;1036;11
207;11.13.03;Rikit Gaib;1036;11
208;11.13.04;Terangun;1036;11
209;11.13.05;Pining;1036;11
210;11.13.06;Blangpegayon;1036;11
211;11.13.07;Puteri Betung;1036;11
212;11.13.08;Dabun Gelang;1036;11
213;11.13.09;Blangjerango;1036;11
214;11.13.10;Teripe Jaya;1036;11
215;11.13.11;Pantan Cuaca;1036;11
216;11.14.01;Teunom;1037;11
217;11.14.02;Krueng Sabee;1037;11
218;11.14.03;Setia Bhakti;1037;11
219;11.14.04;Sampoiniet;1037;11
220;11.14.05;Jaya;1037;11
221;11.14.06;Panga;1037;11
222;11.14.07;Indra Jaya;1037;11
223;11.14.08;Darul Hikmah;1037;11
224;11.14.09;Pasie Raya;1037;11
225;11.15.01;Kuala;1038;11
226;11.15.02;Seunagan;1038;11
227;11.15.03;Seunagan Timur;1038;11
228;11.15.04;Beutong;1038;11
229;11.15.05;Darul Makmur;1038;11
230;11.15.06;Suka Makmue;1038;11
231;11.15.07;Kuala Pesisir;1038;11
232;11.15.08;Tadu Raya;1038;11
233;11.15.09;Tripa Makmur;1038;11
234;11.15.10;Beutong Ateuh Banggalang;1038;11
235;11.16.01;Manyak Payed;1039;11
236;11.16.02;Bendahara;1039;11
237;11.16.03;Karang Baru;1039;11
238;11.16.04;Seruway;1039;11
239;11.16.05;Kota Kualasinpang;1039;11
240;11.16.06;Kejuruan Muda;1039;11
241;11.16.07;Tamiang Hulu;1039;11
242;11.16.08;Rantau;1039;11
243;11.16.09;Banda Mulia;1039;11
244;11.16.10;Bandar Pusaka;1039;11
245;11.16.11;Tenggulun;1039;11
246;11.16.12;Sekerak;1039;11
247;11.17.01;Pintu Rime Gayo;1040;11
248;11.17.02;Permata;1040;11
249;11.17.03;Syiah Utama;1040;11
250;11.17.04;Bandar;1040;11
251;11.17.05;Bukit;1040;11
252;11.17.06;Wih Pesam;1040;11
253;11.17.07;Timang gajah;1040;11
254;11.17.08;Bener Kelipah;1040;11
255;11.17.09;Mesidah;1040;11
256;11.17.10;Gajah Putih;1040;11
257;11.18.01;Meureudu;1041;11
258;11.18.02;Ulim;1041;11
259;11.18.03;Jangka Buaya;1041;11
260;11.18.04;Bandar Dua;1041;11
261;11.18.05;Meurah Dua;1041;11
262;11.18.06;Bandar Baru;1041;11
263;11.18.07;Panteraja;1041;11
264;11.18.08;Trienggadeng;1041;11
265;11.71.01;Baiturrahman;1042;11
266;11.71.02;Kuta Alam;1042;11
267;11.71.03;Meuraxa;1042;11
268;11.71.04;Syiah Kuala;1042;11
269;11.71.05;Lueng Bata;1042;11
270;11.71.06;Kuta Raja;1042;11
271;11.71.07;Banda Raya;1042;11
272;11.71.08;Jaya Baru;1042;11
273;11.71.09;Ulee Kareng;1042;11
274;11.72.01;Sukakarya;1043;11
275;11.72.02;Sukajaya;1043;11
276;11.73.01;Muara Dua;1044;11
277;11.73.02;Banda Sakti;1044;11
278;11.73.03;Blang Mangat;1044;11
279;11.73.04;Muara Satu;1044;11
280;11.74.01;Langsa Timur;1045;11
281;11.74.02;Langsa Barat;1045;11
282;11.74.03;Langsa Kota;1045;11
283;11.74.04;Langsa Lama;1045;11
284;11.74.05;Langsa Baro;1045;11
285;11.75.01;Simpang Kiri;1046;11
286;11.75.02;Penanggalan;1046;11
287;11.75.03;Rundeng;1046;11
288;11.75.04;Sultan Daulat;1046;11
289;11.75.05;Longkib;1046;11
290;12.01.01;Barus;1047;12
291;12.01.02;Sorkam;1047;12
292;12.01.03;Pandan;1047;12
293;12.01.04;Pinangsori;1047;12
294;12.01.05;Manduamas;1047;12
295;12.01.06;Kolang;1047;12
296;12.01.07;Tapian Nauli;1047;12
297;12.01.08;Sibabangun;1047;12
298;12.01.09;Sosorgadong;1047;12
299;12.01.10;Sorkam Barat;1047;12
300;12.01.11;Sirandorung;1047;12
301;12.01.12;Andam Dewi;1047;12
302;12.01.13;Sitahuis;1047;12
303;12.01.14;Tukka;1047;12
304;12.01.15;Badiri;1047;12
305;12.01.16;Pasaribu Tobing;1047;12
306;12.01.17;Barus Utara;1047;12
307;12.01.18;Suka Bangun;1047;12
308;12.01.19;Lumut;1047;12
309;12.01.20;Sarudik;1047;12
310;12.02.01;Tarutung;1048;12
311;12.02.02;Siatas Barita;1048;12
312;12.02.03;Adian Koting;1048;12
313;12.02.04;Sipoholon;1048;12
314;12.02.05;Pahae Julu;1048;12
315;12.02.06;Pahae Jae;1048;12
316;12.02.07;Simangumban;1048;12
317;12.02.08;Purba Tua;1048;12
318;12.02.09;Siborong-Borong;1048;12
319;12.02.10;Pagaran;1048;12
320;12.02.11;Parmonangan;1048;12
321;12.02.12;Sipahutar;1048;12
322;12.02.13;Pangaribuan;1048;12
323;12.02.14;Garoga;1048;12
324;12.02.15;Muara;1048;12
325;12.03.01;Angkola Barat;1049;12
326;12.03.02;Batang Toru;1049;12
327;12.03.03;Angkola Timur;1049;12
328;12.03.04;Sipirok;1049;12
329;12.03.05;Saipar Dolok Hole;1049;12
330;12.03.06;Angkola Selatan;1049;12
331;12.03.07;Batang Angkola;1049;12
332;12.03.14;Arse;1049;12
333;12.03.20;Marancar;1049;12
334;12.03.21;Sayur Matinggi;1049;12
335;12.03.22;Aek Bilah;1049;12
336;12.03.29;Muara Batang Toru;1049;12
337;12.03.30;Tano Tombangan Angkola;1049;12
338;12.03.31;Angkola Sangkunur;1049;12
339;12.03.32;Angkola Muara Tais;1049;12
340;12.04.05;Hiliduho;1050;12
341;12.04.06;Gido;1050;12
342;12.04.10;Idanogawo;1050;12
343;12.04.11;Bawolato;1050;12
344;12.04.20;Hiliserangkai;1050;12
345;12.04.21;Botomuzoi;1050;12
346;12.04.27;Ulugawo;1050;12
347;12.04.28;Ma'u;1050;12
348;12.04.29;Somolo-molo;1050;12
349;12.04.35;Sogae'adu;1050;12
350;12.05.01;Bahorok;1051;12
351;12.05.02;Salapian;1051;12
352;12.05.03;Kuala;1051;12
353;12.05.04;Sei Bingei;1051;12
354;12.05.05;Binjai;1051;12
355;12.05.06;Selesai;1051;12
356;12.05.07;Stabat;1051;12
357;12.05.08;Wampu;1051;12
358;12.05.09;Secanggang;1051;12
359;12.05.10;Hinai;1051;12
360;12.05.11;Tanjung Pura;1051;12
361;12.05.12;Padang Tualang;1051;12
362;12.05.13;Gebang;1051;12
363;12.05.14;Babalan;1051;12
364;12.05.15;Pangkalan Susu;1051;12
365;12.05.16;Besitang;1051;12
366;12.05.17;Sei Lepan;1051;12
367;12.05.18;Berandan Barat;1051;12
368;12.05.19;Batang Serangan;1051;12
369;12.05.20;Sawit Seberang;1051;12
370;12.05.21;Sirapit;1051;12
371;12.05.22;Kutambaru;1051;12
372;12.05.23;Pematang Jaya;1051;12
373;12.06.01;Kabanjahe;1052;12
374;12.06.02;Berastagi;1052;12
375;12.06.03;Barusjahe;1052;12
376;12.06.04;Tigapanah;1052;12
377;12.06.05;Merek;1052;12
378;12.06.06;Munte;1052;12
379;12.06.07;Juhar;1052;12
380;12.06.08;Tigabinanga;1052;12
381;12.06.09;Laubaleng;1052;12
382;12.06.10;Mardingding;1052;12
383;12.06.11;Payung;1052;12
384;12.06.12;Simpang Empat;1052;12
385;12.06.13;Kutabuluh;1052;12
386;12.06.14;Dolat Rayat;1052;12
387;12.06.15;Merdeka;1052;12
388;12.06.16;Naman Teran;1052;12
389;12.06.17;Tiganderket;1052;12
390;12.07.01;Gunung Meriah;1053;12
391;12.07.02;Tanjung Morawa;1053;12
392;12.07.03;Sibolangit;1053;12
393;12.07.04;Kutalimbaru;1053;12
394;12.07.05;Pancur Batu;1053;12
395;12.07.06;Namorambe;1053;12
396;12.07.07;Sibiru-biru;1053;12
397;12.07.08;STM Hilir;1053;12
398;12.07.09;Bangun Purba;1053;12
399;12.07.19;Galang;1053;12
400;12.07.20;STM Hulu;1053;12
401;12.07.21;Patumbak;1053;12
402;12.07.22;Deli Tua;1053;12
403;12.07.23;Sunggal;1053;12
404;12.07.24;Hamparan Perak;1053;12
405;12.07.25;Labuhan Deli;1053;12
406;12.07.26;Percut Sei Tuan;1053;12
407;12.07.27;Batang Kuis;1053;12
408;12.07.28;Lubuk Pakam;1053;12
409;12.07.31;Pagar Merbau;1053;12
410;12.07.32;Pantai Labu;1053;12
411;12.07.33;Beringin;1053;12
412;12.08.01;Siantar;1054;12
413;12.08.02;Gunung Malela;1054;12
414;12.08.03;Gunung Maligas;1054;12
415;12.08.04;Panei;1054;12
416;12.08.05;Panombeian Pane;1054;12
417;12.08.06;Jorlang Hataran;1054;12
418;12.08.07;Raya Kahean;1054;12
419;12.08.08;Bosar Maligas;1054;12
420;12.08.09;Sidamanik;1054;12
421;12.08.10;Pematang Sidamanik;1054;12
422;12.08.11;Tanah Jawa;1054;12
423;12.08.12;Hatonduhan;1054;12
424;12.08.13;Dolok Panribuan;1054;12
425;12.08.14;Purba;1054;12
426;12.08.15;Haranggaol Horison;1054;12
427;12.08.16;Girsang Sipangan Bolon;1054;12
428;12.08.17;Dolok Batu Nanggar;1054;12
429;12.08.18;Huta Bayu Raja;1054;12
430;12.08.19;Jawa Maraja Bah Jambi;1054;12
431;12.08.20;Dolok Pardamean;1054;12
432;12.08.21;Pematang Bandar;1054;12
433;12.08.22;Bandar Huluan;1054;12
434;12.08.23;Bandar;1054;12
435;12.08.24;Bandar Masilam;1054;12
436;12.08.25;Silimakuta;1054;12
437;12.08.26;Dolok Silau;1054;12
438;12.08.27;Silou Kahean;1054;12
439;12.08.28;Tapian Dolok;1054;12
440;12.08.29;Raya;1054;12
441;12.08.30;Ujung Padang;1054;12
442;12.08.31;Pamatang Silima Huta;1054;12
443;12.08.32;Dolog Masagal;1054;12
444;12.09.08;Meranti;1055;12
445;12.09.09;Air Joman;1055;12
446;12.09.10;Tanjung Balai;1055;12
447;12.09.11;Sei Kepayang;1055;12
448;12.09.12;Simpang Empat;1055;12
449;12.09.13;Air Batu;1055;12
450;12.09.14;Pulau Rakyat;1055;12
451;12.09.15;Bandar Pulau;1055;12
452;12.09.16;Buntu Pane;1055;12
453;12.09.17;Bandar Pasir Mandoge;1055;12
454;12.09.18;Aek Kuasan;1055;12
455;12.09.19;Kota Kisaran Barat;1055;12
456;12.09.20;Kota Kisaran Timur;1055;12
457;12.09.21;Aek Songsongan;1055;12
458;12.09.22;Rahunig;1055;12
459;12.09.23;Sei Dadap;1055;12
460;12.09.24;Sei Kepayang Barat;1055;12
461;12.09.25;Sei Kepayang Timur;1055;12
462;12.09.26;Tinggi Raja;1055;12
463;12.09.27;Setia Janji;1055;12
464;12.09.28;Silau Laut;1055;12
465;12.09.29;Rawang Panca Arga;1055;12
466;12.09.30;Pulo Bandring;1055;12
467;12.09.31;Teluk Dalam;1055;12
468;12.09.32;Aek Ledong;1055;12
469;12.10.01;Rantau Utara;1056;12
470;12.10.02;Rantau Selatan;1056;12
471;12.10.07;Bilah Barat;1056;12
472;12.10.08;Bilah Hilir;1056;12
473;12.10.09;Bilah Hulu;1056;12
474;12.10.14;Pangkatan;1056;12
475;12.10.18;Panai Tengah;1056;12
476;12.10.19;Panai Hilir;1056;12
477;12.10.20;Panai Hulu;1056;12
478;12.11.01;Sidikalang;1057;12
479;12.11.02;Sumbul;1057;12
480;12.11.03;Tigalingga;1057;12
481;12.11.04;Siempat Nempu;1057;12
482;12.11.05;Silima Pungga Pungga;1057;12
483;12.11.06;Tanah Pinem;1057;12
484;12.11.07;Siempat Nempu Hulu;1057;12
485;12.11.08;Siempat Nempu Hilir;1057;12
486;12.11.09;Pegagan Hilir;1057;12
487;12.11.10;Parbuluan;1057;12
488;12.11.11;Lae Parira;1057;12
489;12.11.12;Gunung Sitember;1057;12
490;12.11.13;Berampu;1057;12
491;12.11.14;Silahisabungan;1057;12
492;12.11.15;Sitinjo;1057;12
493;12.12.01;Balige;1058;12
494;12.12.02;Laguboti;1058;12
495;12.12.03;Silaen;1058;12
496;12.12.04;Habinsaran;1058;12
497;12.12.05;Pintu Pohan Meranti;1058;12
498;12.12.06;Borbor;1058;12
499;12.12.07;Porsea;1058;12
500;12.12.08;Ajibata;1058;12
501;12.12.09;Lumban Julu;1058;12
502;12.12.10;Uluan;1058;12
503;12.12.19;Sigumpar;1058;12
504;12.12.20;Siantar Narumonda;1058;12
505;12.12.21;Nassau;1058;12
506;12.12.22;Tampahan;1058;12
507;12.12.23;Bonatua Lunasi;1058;12
508;12.12.24;Parmaksian;1058;12
509;12.13.01;Panyabungan;1059;12
510;12.13.02;Panyabungan Utara;1059;12
511;12.13.03;Panyabungan Timur;1059;12
512;12.13.04;Panyabungan Selatan;1059;12
513;12.13.05;Panyabungan Barat;1059;12
514;12.13.06;Siabu;1059;12
515;12.13.07;Bukit Malintang;1059;12
516;12.13.08;Kotanopan;1059;12
517;12.13.09;Lembah Sorik Marapi;1059;12
518;12.13.10;Tambangan;1059;12
519;12.13.11;Ulu Pungkut;1059;12
520;12.13.12;Muara Sipongi;1059;12
521;12.13.13;Batang Natal;1059;12
522;12.13.14;Lingga Bayu;1059;12
523;12.13.15;Batahan;1059;12
524;12.13.16;Natal;1059;12
525;12.13.17;Muara Batang Gadis;1059;12
526;12.13.18;Ranto Baek;1059;12
527;12.13.19;Huta Bargot;1059;12
528;12.13.20;Puncak Sorik Marapi;1059;12
529;12.13.21;Pakantan;1059;12
530;12.13.22;Sinunukan;1059;12
531;12.13.23;Naga Juang;1059;12
532;12.14.01;Lolomatua;1060;12
533;12.14.02;Gomo;1060;12
534;12.14.03;Lahusa;1060;12
535;12.14.04;Hibala;1060;12
536;12.14.05;Pulau-Pulau Batu;1060;12
537;12.14.06;Teluk Dalam;1060;12
538;12.14.07;Amandraya;1060;12
539;12.14.08;Lolowau;1060;12
540;12.14.09;Susua;1060;12
541;12.14.10;Maniamolo;1060;12
542;12.14.11;Hilimegai;1060;12
543;12.14.12;Toma;1060;12
544;12.14.13;Mazino;1060;12
545;12.14.14;Umbunasi;1060;12
546;12.14.15;Aramo;1060;12
547;12.14.16;Pulau-Pulau Batu Timur;1060;12
548;12.14.17;Mazo;1060;12
549;12.14.18;Fanayama;1060;12
550;12.14.19;Ulunoyo;1060;12
551;12.14.20;Huruna;1060;12
552;12.14.21;O'o'u;1060;12
553;12.14.22;Onohazumba;1060;12
554;12.14.23;Hilisalawa'ahe;1060;12
555;12.14.24;Ulususua;1060;12
556;12.14.25;Sidua'ori;1060;12
557;12.14.26;Somambawa;1060;12
558;12.14.27;Boronadu;1060;12
559;12.14.28;Simuk;1060;12
560;12.14.29;Pulau-Pulau Batu Barat;1060;12
561;12.14.30;Pulau-Pulau Batu Utara;1060;12
562;12.14.31;Tanah Masa;1060;12
563;12.14.32;Luahagundre Maniamolo;1060;12
564;12.14.33;Onolalu;1060;12
565;12.14.34;Ulu Idanotae;1060;12
566;12.14.35;Idanotae;1060;12
567;12.15.01;Sitelu Tali Urang Jehe;1061;12
568;12.15.02;Kerajaan;1061;12
569;12.15.03;Salak;1061;12
570;12.15.04;Sitelu Tali Urang Julu;1061;12
571;12.15.05;Pergetteng Getteng Sengkut;1061;12
572;12.15.06;Pagindar;1061;12
573;12.15.07;Tinada;1061;12
574;12.15.08;Siempat Rube;1061;12
575;12.16.01;Parlilitan;1062;12
576;12.16.02;Pollung;1062;12
577;12.16.03;Baktiraja;1062;12
578;12.16.04;Paranginan;1062;12
579;12.16.05;Lintong Nihuta;1062;12
580;12.16.06;Dolok Sanggul;1062;12
581;12.16.07;Sijamapolang;1062;12
582;12.16.08;Onan Ganjang;1062;12
583;12.16.09;Pakkat;1062;12
584;12.16.10;Tarabintang;1062;12
585;12.17.01;Simanindo;1063;12
586;12.17.02;Onan Runggu;1063;12
587;12.17.03;Nainggolan;1063;12
588;12.17.04;Palipi;1063;12
589;12.17.05;Harian;1063;12
590;12.17.06;Sianjar Mula Mula;1063;12
591;12.17.07;Ronggur Nihuta;1063;12
592;12.17.08;Pangururan;1063;12
593;12.17.09;Sitio-tio;1063;12
594;12.18.01;Pantai Cermin;1064;12
595;12.18.02;Perbaungan;1064;12
596;12.18.03;Teluk Mengkudu;1064;12
597;12.18.04;Sei Rampah;1064;12
598;12.18.05;Tanjung Beringin;1064;12
599;12.18.06;Bandar Khalipah;1064;12
600;12.18.07;Dolok Merawan;1064;12
601;12.18.08;Sipispis;1064;12
602;12.18.09;Dolok Masihul;1064;12
603;12.18.10;Kotarih;1064;12
604;12.18.11;Silinda;1064;12
605;12.18.12;Serba Jadi;1064;12
606;12.18.13;Tebing Tinggi;1064;12
607;12.18.14;Pegajahan;1064;12
608;12.18.15;Sei Bamban;1064;12
609;12.18.16;Tebing Syahbandar;1064;12
610;12.18.17;Bintang Bayu;1064;12
611;12.19.01;Medang Deras;1065;12
612;12.19.02;Sei Suka;1065;12
613;12.19.03;Air Putih;1065;12
614;12.19.04;Lima Puluh;1065;12
615;12.19.05;Talawi;1065;12
616;12.19.06;Tanjung Tiram;1065;12
617;12.19.07;Sei Balai;1065;12
618;12.19.08;Laut Tador;1065;12
619;12.19.09;Lima Puluh Pesisir;1065;12
620;12.19.10;Datuk Lima Puluh;1065;12
621;12.19.11;Datuk Tanah Datar;1065;12
622;12.19.12;Nibung Hangus;1065;12
623;12.20.01;Dolok Sigompulon;1066;12
624;12.20.02;Dolok;1066;12
625;12.20.03;Halongonan;1066;12
626;12.20.04;Padang Bolak;1066;12
627;12.20.05;Padang Bolak Julu;1066;12
628;12.20.06;Portibi;1066;12
629;12.20.07;Batang Onang;1066;12
630;12.20.08;Simangambat;1066;12
631;12.20.09;Hulu Sihapas;1066;12
632;12.20.10;Padang Bolak Tenggara;1066;12
633;12.20.11;Halongonan Timur;1066;12
634;12.20.12;Ujung Batu;1066;12
635;12.21.01;Sosopan;1067;12
636;12.21.02;Barumun Tengah;1067;12
637;12.21.03;Huristak;1067;12
638;12.21.04;Lubuk Barumun;1067;12
639;12.21.05;Huta Raja Tinggi;1067;12
640;12.21.06;Ulu Barumun;1067;12
641;12.21.07;Barumun;1067;12
642;12.21.08;Sosa;1067;12
643;12.21.09;Batang Lubu Sutam;1067;12
644;12.21.10;Barumun Selatan;1067;12
645;12.21.11;Aek Nabara Barumun;1067;12
646;12.21.12;Sihapas Barumun;1067;12
647;12.22.01;Kotapinang;1068;12
648;12.22.02;Kampung Rakyat;1068;12
649;12.22.03;Torgamba;1068;12
650;12.22.04;Sungai Kanan;1068;12
651;12.22.05;Silangkitang;1068;12
652;12.23.01;Kualuh Hulu;1069;12
653;12.23.02;Kualuh Leidong;1069;12
654;12.23.03;Kualuh Hilir;1069;12
655;12.23.04;Aek Kuo;1069;12
656;12.23.05;Marbau;1069;12
657;12.23.06;Na IX - X;1069;12
658;12.23.07;Aek Natas;1069;12
659;12.23.08;Kualuh Selatan;1069;12
660;12.24.01;Lotu;1070;12
661;12.24.02;Sawo;1070;12
662;12.24.03;Tuhemberua;1070;12
663;12.24.04;Sitolu Ori;1070;12
664;12.24.05;Namohalu Esiwa;1070;12
665;12.24.06;Alasa Talumuzoi;1070;12
666;12.24.07;Alasa;1070;12
667;12.24.08;Tugala Oyo;1070;12
668;12.24.09;Afulu;1070;12
669;12.24.10;Lahewa;1070;12
670;12.24.11;Lahewa Timur;1070;12
671;12.25.01;Lahomi;1071;12
672;12.25.02;Sirombu;1071;12
673;12.25.03;Mandrehe Barat;1071;12
674;12.25.04;Moro'o;1071;12
